seed,algo,sigma_obs,alpha,avg_reward,reward_std,stab_error
7,ICRL,1.0,0.1,-508.7128731884645,84.27985149738616,1.8563136974922432
8,PPO,1.0,0.1,-473.7191964053141,65.09333807817472,1.8148755489554136
8,SAC,1.0,0.1,-559.5061945376691,97.90083939805406,1.8878338387884923
8,EGP,1.0,0.1,-473.98069591936826,64.98187329842364,1.8148882974107419
8,FPRL,1.0,0.1,-1003.031112811243,206.53647522965923,1.778453650141275
8,ICRL,1.0,0.1,-473.98069591936826,64.98187329842364,1.8148882974107419
9,PPO,1.0,0.1,-487.7857712421825,81.71279206540952,1.848348104039267
9,SAC,1.0,0.1,-630.2963157354075,88.84751285067627,1.9216504804023935
9,EGP,1.0,0.1,-488.3168512266653,81.68739561300177,1.8484048453638313
9,FPRL,1.0,0.1,-992.9597151958028,224.72569983422073,1.8277812694473772
9,ICRL,1.0,0.1,-488.3168512266653,81.68739561300177,1.8484048453638313
10,PPO,1.0,0.1,-539.5317573153412,120.50836171682421,1.8752943079077429
10,SAC,1.0,0.1,-653.5760299356566,169.0870373050607,1.8822747055144717
10,EGP,1.0,0.1,-539.9093888936364,120.81971446697487,1.8752922527840539
10,FPRL,1.0,0.1,-1051.2944031998518,241.60824583197595,1.8609447305549378
10,ICRL,1.0,0.1,-539.9093888936364,120.81971446697487,1.8752922527840539
11,PPO,1.0,0.1,-692.201901197339,151.68155377076877,1.836239883424614
11,SAC,1.0,0.1,-509.5958877498701,74.26229699378972,1.8350886184041215
11,EGP,1.0,0.1,-707.0855511023625,152.99119658643238,1.833781288097943
11,FPRL,1.0,0.1,-1150.2984734618813,260.6763200980636,1.8098798361508757
11,ICRL,1.0,0.1,-707.0855511023625,152.99119658643238,1.833781288097943
12,PPO,1.0,0.1,-567.08801520772,132.53349864526368,1.850265154371899
12,SAC,1.0,0.1,-864.290068336694,218.30789218174922,1.9482048080789465
12,EGP,1.0,0.1,-563.7072870000594,129.8269326625995,1.853461555019021
12,FPRL,1.0,0.1,-926.9588490096069,239.4225244710485,1.8379792987447112
12,ICRL,1.0,0.1,-563.7072870000594,129.8269326625995,1.853461555019021
13,PPO,1.0,0.1,-506.0554144906597,87.86231044278058,1.877473518739865
13,SAC,1.0,0.1,-703.0685164209962,153.22760962234892,1.8888547073913515
13,EGP,1.0,0.1,-506.1174810960016,87.40041605980485,1.877316091183613
13,FPRL,1.0,0.1,-1007.3285975908229,238.18482431022153,1.8598056362416113
13,ICRL,1.0,0.1,-506.1174810960016,87.40041605980485,1.877316091183613
14,PPO,1.0,0.1,-548.7013662297222,98.3188983786282,1.8848494777780385
14,SAC,1.0,0.1,-576.1457488251903,81.94264029943608,1.8865225809764476
14,EGP,1.0,0.1,-548.8063588617813,98.37210914867886,1.8848169253259814
14,FPRL,1.0,0.1,-1032.6776221043217,267.1633923559093,1.8451122884424305
14,ICRL,1.0,0.1,-548.8063588617813,98.37210914867886,1.8848169253259814
15,PPO,1.0,0.1,-686.3135768476103,142.84136297572812,1.9115808933765013
15,SAC,1.0,0.1,-672.436586771747,164.67707437206636,1.862129870357533
15,EGP,1.0,0.1,-686.72058242974,143.52136042098272,1.9113087079137243
15,FPRL,1.0,0.1,-1130.5177209453777,248.1587029592173,1.8869556053589667
15,ICRL,1.0,0.1,-686.72058242974,143.52136042098272,1.9113087079137243
16,PPO,1.0,0.1,-538.9517078927553,67.40032597261842,1.9027508294037592
16,SAC,1.0,0.1,-776.2924701786201,222.72848992828617,1.8714694641630656
16,EGP,1.0,0.1,-539.5257622469107,68.17885601342371,1.90308863718343
16,FPRL,1.0,0.1,-964.8931320803661,187.5113987301778,1.887755842512894
16,ICRL,1.0,0.1,-539.5257622469107,68.17885601342371,1.90308863718343
17,PPO,1.0,0.1,-568.5744776002227,98.1319108870861,1.824162217919184
17,SAC,1.0,0.1,-534.0170103493319,83.3107954418142,1.8714224534321537
17,EGP,1.0,0.1,-573.5662540633131,101.09389595426761,1.823339861123672
17,FPRL,1.0,0.1,-962.3674057794188,182.9061302416344,1.7944214820349087
17,ICRL,1.0,0.1,-573.5662540633131,101.09389595426761,1.823339861123672
18,PPO,1.0,0.1,-561.6115418032961,145.64400645489482,1.8558184499730186
18,SAC,1.0,0.1,-603.617016483948,124.73666720592081,1.8298154675620057
18,EGP,1.0,0.1,-561.551950266088,145.46326609099535,1.8558264724858187
18,FPRL,1.0,0.1,-1101.2134796752841,297.86372232153826,1.80963978431498
18,ICRL,1.0,0.1,-561.551950266088,145.46326609099535,1.8558264724858187
19,PPO,1.0,0.1,-604.6155554141989,123.30652063279925,1.8525329550876408
19,SAC,1.0,0.1,-661.7236258065881,129.04336499829455,1.894049219489298
19,EGP,1.0,0.1,-603.6076317046848,122.92193626223371,1.8518257047918938
19,FPRL,1.0,0.1,-1081.9546549653726,195.89241497432099,1.8291241731120131
19,ICRL,1.0,0.1,-603.6076317046848,122.92193626223371,1.8518257047918938
20,PPO,1.0,0.1,-464.15160606806944,63.195812399400204,1.871626530222955
20,SAC,1.0,0.1,-601.2144565578949,160.86544794822396,1.9155511643577328
20,EGP,1.0,0.1,-464.65200209431737,63.261025738066294,1.8718216469321118
20,FPRL,1.0,0.1,-985.1326141153775,286.8479016297045,1.842614545935104
20,ICRL,1.0,0.1,-464.65200209431737,63.261025738066294,1.8718216469321118
21,PPO,1.0,0.1,-613.3995877674247,111.22557725680574,1.9197792922455057
21,SAC,1.0,0.1,-690.9717518468401,146.9462542338913,1.8963960984036803
21,EGP,1.0,0.1,-612.1865311511747,110.7774875275868,1.9182739038302776
21,FPRL,1.0,0.1,-1031.3905403059046,224.83775575027386,1.8975670963892293
21,ICRL,1.0,0.1,-596.0326346932861,104.19208715677347,1.9164755583009734
22,PPO,1.0,0.1,-499.75090555220487,91.72005759739889,1.8575890336518162
22,SAC,1.0,0.1,-611.9888982279523,161.0138798222102,1.8839723254604046
22,EGP,1.0,0.1,-500.2014512570389,91.76192048086797,1.857728820596972
22,FPRL,1.0,0.1,-1063.0665851685335,249.86051687664246,1.8094575385837468
22,ICRL,1.0,0.1,-500.2014512570389,91.76192048086797,1.857728820596972
23,PPO,1.0,0.1,-429.1796053123238,33.95283287917569,1.8679655152687462
23,SAC,1.0,0.1,-535.6214363988261,102.36931925937132,1.8787492344772785
23,EGP,1.0,0.1,-429.3111540886894,34.01712916287241,1.8680420497448373
23,FPRL,1.0,0.1,-846.2345187318714,181.9509990691334,1.8212481496955761
23,ICRL,1.0,0.1,-429.3111540886894,34.01712916287241,1.8680420497448373
24,PPO,1.0,0.1,-499.1537909829155,63.53641003723357,1.8862980140024619
24,SAC,1.0,0.1,-501.52184687291066,74.80061485396314,1.8486454090223678
24,EGP,1.0,0.1,-500.0107712825,63.61313552449473,1.8862848776735126
24,FPRL,1.0,0.1,-980.5140555412343,187.89097213408013,1.8437956180423496
24,ICRL,1.0,0.1,-500.0107712825,63.61313552449473,1.8862848776735126
25,PPO,1.0,0.1,-588.3731739789985,99.86437479098734,1.9015324574452575
25,SAC,1.0,0.1,-623.1156282430027,122.86966758306811,1.9201872639517268
25,EGP,1.0,0.1,-588.1426561431323,99.8738648925197,1.9015049275403384
25,FPRL,1.0,0.1,-1125.8765497055304,224.87729912273025,1.8896378532781075
25,ICRL,1.0,0.1,-588.1426561431323,99.8738648925197,1.9015049275403384
26,PPO,1.0,0.1,-667.647693642877,167.64987074248126,1.8983820001166116
26,SAC,1.0,0.1,-555.5377300775494,85.0062141000357,1.8754755606261955
26,EGP,1.0,0.1,-667.3321726353548,168.31022154665624,1.898510441398549
26,FPRL,1.0,0.1,-1068.062556666909,281.04188184410094,1.877492963290343
26,ICRL,1.0,0.1,-667.3321726353548,168.31022154665624,1.898510441398549
27,PPO,1.0,0.1,-585.5176514925087,120.99042174441176,1.8722742934703267
27,SAC,1.0,0.1,-615.1712553103913,160.32450261876033,1.8629302112579904
27,EGP,1.0,0.1,-586.0679873092847,121.10657298410396,1.8725112480099404
27,FPRL,1.0,0.1,-1032.5929145113123,247.9990065709578,1.857374251423584
27,ICRL,1.0,0.1,-586.0679873092847,121.10657298410396,1.8725112480099404
28,PPO,1.0,0.1,-507.26218786659445,93.46021133326785,1.863619518078543
28,SAC,1.0,0.1,-548.62079797981,108.06702299238994,1.8949171614382534
28,EGP,1.0,0.1,-507.3135494729135,93.48962266888047,1.8635669166110056
28,FPRL,1.0,0.1,-948.0536250255868,270.31497086761186,1.8409633432238572
28,ICRL,1.0,0.1,-507.3135494729135,93.48962266888047,1.8635669166110056
29,PPO,1.0,0.1,-579.4468009617625,108.72760592154044,1.9028370366501874
29,SAC,1.0,0.1,-547.2977163308917,99.31723978969356,1.896656916751977
29,EGP,1.0,0.1,-578.7908124477532,107.9154551119619,1.902178309822195
29,FPRL,1.0,0.1,-1114.8274468193176,233.2227980347935,1.8889589507960944
29,ICRL,1.0,0.1,-578.7908124477532,107.9154551119619,1.902178309822195
30,PPO,1.0,0.1,-566.8625864721431,83.3298575892107,1.9112299106830875
30,SAC,1.0,0.1,-623.2806116356508,101.5941185212124,1.8751831229465703
30,EGP,1.0,0.1,-565.6040413136715,83.51669748446979,1.9107567495063589
30,FPRL,1.0,0.1,-1073.2300455347897,232.17134980185386,1.8830591105169028
30,ICRL,1.0,0.1,-565.6040413136715,83.51669748446979,1.9107567495063589
1,PPO,1.0,0.5,-575.5945635232422,93.85645520836874,1.890743303867758
1,SAC,1.0,0.5,-568.7951045940308,109.00931820415309,1.8774955243104567
1,EGP,1.0,0.5,-582.7238450627015,95.55844209091974,1.8925849468693614
1,FPRL,1.0,0.5,-929.4965091564422,167.7486518920361,1.8737932265682091
1,ICRL,1.0,0.5,-582.7238450627015,95.55844209091974,1.8925849468693614
2,PPO,1.0,0.5,-509.13525430243334,101.45689610354583,1.8788192185366988
2,SAC,1.0,0.5,-462.29960241225183,67.6283520509271,1.8393684654013924
2,EGP,1.0,0.5,-509.2081084640935,102.133156671728,1.875711346964442
2,FPRL,1.0,0.5,-797.3793774405544,205.5237046255066,1.8577976857470246
2,ICRL,1.0,0.5,-509.2081084640935,102.133156671728,1.875711346964442
3,PPO,1.0,0.5,-633.3654859805566,125.33675419918538,1.8590515520159274
3,SAC,1.0,0.5,-591.1135325598859,109.54453812446518,1.8715946509198391
3,EGP,1.0,0.5,-640.7959264541564,126.62317894115097,1.85846684893453
3,FPRL,1.0,0.5,-994.4505069779632,211.20703741309708,1.8445483858106277
3,ICRL,1.0,0.5,-640.7959264541564,126.62317894115097,1.85846684893453
4,PPO,1.0,0.5,-602.6565973562107,115.61216309276512,1.9016078572596113
4,SAC,1.0,0.5,-589.7951027172181,128.777358100578,1.9004253500856219
4,EGP,1.0,0.5,-599.7394712510799,114.76593190166571,1.9005898309042377
4,FPRL,1.0,0.5,-969.4973691337116,247.88159849407282,1.8910631972901846
4,ICRL,1.0,0.5,-599.7394712510799,114.76593190166571,1.9005898309042377
5,PPO,1.0,0.5,-545.8799265769287,101.19575799707103,1.8873656680332798
5,SAC,1.0,0.5,-605.0547245377288,137.11735300349724,1.8677881260568734
5,EGP,1.0,0.5,-547.1747259984819,101.44226441684921,1.8876688078326245
5,FPRL,1.0,0.5,-915.453249573215,198.54913389885385,1.8643512533933566
5,ICRL,1.0,0.5,-547.1747259984819,101.44226441684921,1.8876688078326245
6,PPO,1.0,0.5,-628.3769692624247,141.74013838592663,1.9319445019231367
6,SAC,1.0,0.5,-745.0142257322361,196.48909222039055,1.8940581384845956
6,EGP,1.0,0.5,-629.8002188220356,141.4468406813764,1.9323315433757275
6,FPRL,1.0,0.5,-942.3266150442442,213.63096971875422,1.9067719381214472
6,ICRL,1.0,0.5,-629.8002188220356,141.4468406813764,1.9323315433757275
7,PPO,1.0,0.5,-509.43979493000313,84.76682214653431,1.8564285618479375
7,SAC,1.0,0.5,-550.9937857905438,112.39322257371036,1.8555575187872815
7,EGP,1.0,0.5,-510.68960807815546,83.6634486011042,1.8559689053780928
7,FPRL,1.0,0.5,-856.619586500164,226.01836980809287,1.8334501656132842
7,ICRL,1.0,0.5,-510.68960807815546,83.6634486011042,1.8559689053780928
8,PPO,1.0,0.5,-473.7191964053141,65.09333807817472,1.8148755489554136
8,SAC,1.0,0.5,-559.5061945376691,97.90083939805406,1.8878338387884923
8,EGP,1.0,0.5,-475.20801713606994,64.69538546424096,1.8147467914496058
8,FPRL,1.0,0.5,-937.8592102194666,209.2119456392696,1.7816534425782904
8,ICRL,1.0,0.5,-475.20801713606994,64.69538546424096,1.8147467914496058
9,PPO,1.0,0.5,-487.7857712421825,81.71279206540952,1.848348104039267
9,SAC,1.0,0.5,-630.2963157354075,88.84751285067627,1.9216504804023935
9,EGP,1.0,0.5,-490.57873897741854,81.59728051999292,1.8485966917207486
9,FPRL,1.0,0.5,-907.6405012317222,212.90296446737239,1.8341075633950934
9,ICRL,1.0,0.5,-490.57873897741854,81.59728051999292,1.8485966917207486
10,PPO,1.0,0.5,-539.5317573153412,120.50836171682421,1.8752943079077429
10,SAC,1.0,0.5,-653.5760299356566,169.0870373050607,1.8822747055144717
10,EGP,1.0,0.5,-541.2092678914668,121.57442573616221,1.8750856970226568
10,FPRL,1.0,0.5,-968.4542668274532,220.1713300617305,1.8633199930904054
10,ICRL,1.0,0.5,-541.2092678914668,121.57442573616221,1.8750856970226568
11,PPO,1.0,0.5,-692.201901197339,151.68155377076877,1.836239883424614
11,SAC,1.0,0.5,-509.5958877498701,74.26229699378972,1.8350886184041215
11,EGP,1.0,0.5,-758.3371983771693,157.12713278990742,1.829287053494043
11,FPRL,1.0,0.5,-1152.5772083514407,251.85865021312426,1.811408130331866
11,ICRL,1.0,0.5,-758.3371983771693,157.12713278990742,1.829287053494043
12,PPO,1.0,0.5,-567.08801520772,132.53349864526368,1.850265154371899
12,SAC,1.0,0.5,-864.290068336694,218.30789218174922,1.9482048080789465
12,EGP,1.0,0.5,-559.3351940113781,126.00152683268735,1.8626598171717539
12,FPRL,1.0,0.5,-858.6078513333405,210.74204712641745,1.8493560055691387
12,ICRL,1.0,0.5,-559.3351940113781,126.00152683268735,1.8626598171717539
13,PPO,1.0,0.5,-506.0554144906597,87.86231044278058,1.877473518739865
13,SAC,1.0,0.5,-703.0685164209962,153.22760962234892,1.8888547073913515
13,EGP,1.0,0.5,-513.1035087002725,88.46990270848893,1.878434865710035
13,FPRL,1.0,0.5,-844.3823308363437,212.83781838142247,1.8718233024397042
13,ICRL,1.0,0.5,-513.1035087002725,88.46990270848893,1.878434865710035
14,PPO,1.0,0.5,-548.7013662297222,98.3188983786282,1.8848494777780385
14,SAC,1.0,0.5,-576.1457488251903,81.94264029943608,1.8865225809764476
14,EGP,1.0,0.5,-549.0733168597359,98.14267618612082,1.8849751108534314
14,FPRL,1.0,0.5,-908.456004917392,233.75509739858305,1.8638476895352687
14,ICRL,1.0,0.5,-549.0733168597359,98.14267618612082,1.8849751108534314
15,PPO,1.0,0.5,-686.3135768476103,142.84136297572812,1.9115808933765013
15,SAC,1.0,0.5,-672.436586771747,164.67707437206636,1.862129870357533
15,EGP,1.0,0.5,-698.6734721669942,148.43251429881272,1.9144813602129296
15,FPRL,1.0,0.5,-998.3110926890442,230.09895987637614,1.905016548126055
15,ICRL,1.0,0.5,-698.6734721669942,148.43251429881272,1.9144813602129296
16,PPO,1.0,0.5,-538.9517078927553,67.40032597261842,1.9027508294037592
16,SAC,1.0,0.5,-776.2924701786201,222.72848992828617,1.8714694641630656
16,EGP,1.0,0.5,-547.8194951050763,74.5382935085554,1.9050140717713744
16,FPRL,1.0,0.5,-832.7697447637198,137.19771762201495,1.8907294554231309
16,ICRL,1.0,0.5,-547.8194951050763,74.5382935085554,1.9050140717713744
17,PPO,1.0,0.5,-568.5744776002227,98.1319108870861,1.824162217919184
17,SAC,1.0,0.5,-534.0170103493319,83.3107954418142,1.8714224534321537
17,EGP,1.0,0.5,-642.9291922467277,131.85734586563524,1.8157713140314944
17,FPRL,1.0,0.5,-805.4905186108614,147.9441655642834,1.8046394155931567
17,ICRL,1.0,0.5,-689.5711649090895,142.84363339341792,1.8093520062821364
18,PPO,1.0,0.5,-561.6115418032961,145.64400645489482,1.8558184499730186
18,SAC,1.0,0.5,-603.617016483948,124.73666720592081,1.8298154675620057
18,EGP,1.0,0.5,-571.5119824997569,149.7694876264776,1.8587674058293324
18,FPRL,1.0,0.5,-959.8818898155604,296.1644907719441,1.8255660880861744
18,ICRL,1.0,0.5,-571.5119824997569,149.7694876264776,1.8587674058293324
19,PPO,1.0,0.5,-604.6155554141989,123.30652063279925,1.8525329550876408
19,SAC,1.0,0.5,-661.7236258065881,129.04336499829455,1.894049219489298
19,EGP,1.0,0.5,-605.550522053155,122.52645648555492,1.851386769021791
19,FPRL,1.0,0.5,-1032.6383069410783,223.04048855717204,1.834789400724794
19,ICRL,1.0,0.5,-605.550522053155,122.52645648555492,1.851386769021791
20,PPO,1.0,0.5,-464.15160606806944,63.195812399400204,1.871626530222955
20,SAC,1.0,0.5,-601.2144565578949,160.86544794822396,1.9155511643577328
20,EGP,1.0,0.5,-466.19062715692024,63.23684131787134,1.8722481722993556
20,FPRL,1.0,0.5,-893.8662296163603,234.69776872088414,1.8490058642984317
20,ICRL,1.0,0.5,-466.19062715692024,63.23684131787134,1.8722481722993556
21,PPO,1.0,0.5,-613.3995877674247,111.22557725680574,1.9197792922455057
21,SAC,1.0,0.5,-690.9717518468401,146.9462542338913,1.8963960984036803
21,EGP,1.0,0.5,-609.8376628047112,108.70848938308868,1.9126292234434876
21,FPRL,1.0,0.5,-1017.5205358811097,221.84655757726216,1.889750453087511
21,ICRL,1.0,0.5,-573.8255750868942,90.98389399394165,1.9068209394450066
22,PPO,1.0,0.5,-499.75090555220487,91.72005759739889,1.8575890336518162
22,SAC,1.0,0.5,-611.9888982279523,161.0138798222102,1.8839723254604046
22,EGP,1.0,0.5,-508.9856209267291,95.13503007861155,1.8583998668562343
22,FPRL,1.0,0.5,-943.2111648445787,223.86452427650207,1.8177303144824444
22,ICRL,1.0,0.5,-508.9856209267291,95.13503007861155,1.8583998668562343
23,PPO,1.0,0.5,-429.1796053123238,33.95283287917569,1.8679655152687462
23,SAC,1.0,0.5,-535.6214363988261,102.36931925937132,1.8787492344772785
23,EGP,1.0,0.5,-431.83147402766747,35.20853520901014,1.8679054499733994
23,FPRL,1.0,0.5,-640.1099361180143,99.49326811841104,1.835176834652341
23,ICRL,1.0,0.5,-431.83147402766747,35.20853520901014,1.8679054499733994
24,PPO,1.0,0.5,-499.1537909829155,63.53641003723357,1.8862980140024619
24,SAC,1.0,0.5,-501.52184687291066,74.80061485396314,1.8486454090223678
24,EGP,1.0,0.5,-503.921274039416,64.4527148109768,1.886834342545399
24,FPRL,1.0,0.5,-986.0342301306673,169.38099528419966,1.8511752942966557
24,ICRL,1.0,0.5,-503.921274039416,64.4527148109768,1.886834342545399
25,PPO,1.0,0.5,-588.3731739789985,99.86437479098734,1.9015324574452575
25,SAC,1.0,0.5,-623.1156282430027,122.86966758306811,1.9201872639517268
25,EGP,1.0,0.5,-588.5939153578588,100.29296580712344,1.9015393324588898
25,FPRL,1.0,0.5,-1016.5857722861799,222.45995434560345,1.894634503056746
25,ICRL,1.0,0.5,-588.5939153578588,100.29296580712344,1.9015393324588898
26,PPO,1.0,0.5,-667.647693642877,167.64987074248126,1.8983820001166116
26,SAC,1.0,0.5,-555.5377300775494,85.0062141000357,1.8754755606261955
26,EGP,1.0,0.5,-670.8064667110825,173.17228444467597,1.899939780808104
26,FPRL,1.0,0.5,-942.1041371893124,252.82695271166867,1.885276632978511
26,ICRL,1.0,0.5,-670.8064667110825,173.17228444467597,1.899939780808104
27,PPO,1.0,0.5,-585.5176514925087,120.99042174441176,1.8722742934703267
27,SAC,1.0,0.5,-615.1712553103913,160.32450261876033,1.8629302112579904
27,EGP,1.0,0.5,-588.3232153591879,121.67594261402127,1.8728650688325925
27,FPRL,1.0,0.5,-1036.078390486931,248.9203097912008,1.8581160583451233
27,ICRL,1.0,0.5,-588.3232153591879,121.67594261402127,1.8728650688325925
28,PPO,1.0,0.5,-507.26218786659445,93.46021133326785,1.863619518078543
28,SAC,1.0,0.5,-548.62079797981,108.06702299238994,1.8949171614382534
28,EGP,1.0,0.5,-508.2254521163562,93.83846596102974,1.8634630754870432
28,FPRL,1.0,0.5,-862.7833586883105,257.2577783954159,1.8558523145013601
28,ICRL,1.0,0.5,-508.2254521163562,93.83846596102974,1.8634630754870432
29,PPO,1.0,0.5,-579.4468009617625,108.72760592154044,1.9028370366501874
29,SAC,1.0,0.5,-547.2977163308917,99.31723978969356,1.896656916751977
29,EGP,1.0,0.5,-584.3152611638153,106.60568335316071,1.9035067598609832
29,FPRL,1.0,0.5,-1129.19805033726,233.65810160330076,1.8883491952749347
29,ICRL,1.0,0.5,-584.3152611638153,106.60568335316071,1.9035067598609832
30,PPO,1.0,0.5,-566.8625864721431,83.3298575892107,1.9112299106830875
30,SAC,1.0,0.5,-623.2806116356508,101.5941185212124,1.8751831229465703
30,EGP,1.0,0.5,-564.4188441935756,84.61534644007227,1.909650936751997
30,FPRL,1.0,0.5,-1001.5442427309405,234.32000341733752,1.8758909527909373
30,ICRL,1.0,0.5,-564.4188441935756,84.61534644007227,1.909650936751997
1,PPO,1.0,1.0,-575.5945635232422,93.85645520836874,1.890743303867758
1,SAC,1.0,1.0,-568.7951045940308,109.00931820415309,1.8774955243104567
1,EGP,1.0,1.0,-599.4770954641713,97.64473049122542,1.8932227872640532
1,FPRL,1.0,1.0,-908.1346306234328,164.42810595791897,1.8784005772594805
1,ICRL,1.0,1.0,-599.4770954641713,97.64473049122542,1.8932227872640532
2,PPO,1.0,1.0,-509.13525430243334,101.45689610354583,1.8788192185366988
2,SAC,1.0,1.0,-462.29960241225183,67.6283520509271,1.8393684654013924
2,EGP,1.0,1.0,-524.4396338867684,113.12038068104044,1.8765760207048026
2,FPRL,1.0,1.0,-777.0745258006331,201.27597086421113,1.8592417260587852
2,ICRL,1.0,1.0,-524.4396338867684,113.12038068104044,1.8765760207048026
3,PPO,1.0,1.0,-633.3654859805566,125.33675419918538,1.8590515520159274
3,SAC,1.0,1.0,-591.1135325598859,109.54453812446518,1.8715946509198391
3,EGP,1.0,1.0,-644.9873855198035,125.85405245807284,1.8603233267487058
3,FPRL,1.0,1.0,-956.0874289203973,201.77504183949387,1.8502144073238296
3,ICRL,1.0,1.0,-644.9873855198035,125.85405245807284,1.8603233267487058
4,PPO,1.0,1.0,-602.6565973562107,115.61216309276512,1.9016078572596113
4,SAC,1.0,1.0,-589.7951027172181,128.777358100578,1.9004253500856219
4,EGP,1.0,1.0,-600.0981740915219,114.73377020678286,1.9006172994624382
4,FPRL,1.0,1.0,-941.3447056096595,235.60310490313242,1.8923787960603393
4,ICRL,1.0,1.0,-600.0981740915219,114.73377020678286,1.9006172994624382
5,PPO,1.0,1.0,-545.8799265769287,101.19575799707103,1.8873656680332798
5,SAC,1.0,1.0,-605.0547245377288,137.11735300349724,1.8677881260568734
5,EGP,1.0,1.0,-549.0495806392544,102.08484916166871,1.8884013312482224
5,FPRL,1.0,1.0,-886.204920301451,191.1779003863359,1.8692974093932941
5,ICRL,1.0,1.0,-549.0495806392544,102.08484916166871,1.8884013312482224
6,PPO,1.0,1.0,-628.3769692624247,141.74013838592663,1.9319445019231367
6,SAC,1.0,1.0,-745.0142257322361,196.48909222039055,1.8940581384845956
6,EGP,1.0,1.0,-627.6084840652911,139.69040122605364,1.9305062690922006
6,FPRL,1.0,1.0,-900.208478369611,198.6858254823488,1.907839714382044
6,ICRL,1.0,1.0,-627.6084840652911,139.69040122605364,1.9305062690922006
7,PPO,1.0,1.0,-509.43979493000313,84.76682214653431,1.8564285618479375
7,SAC,1.0,1.0,-550.9937857905438,112.39322257371036,1.8555575187872815
7,EGP,1.0,1.0,-515.6418550995797,84.80729951254973,1.8562378087663844
7,FPRL,1.0,1.0,-828.7079306992921,217.87893518203887,1.8347604790994878
7,ICRL,1.0,1.0,-515.6418550995797,84.80729951254973,1.8562378087663844
8,PPO,1.0,1.0,-473.7191964053141,65.09333807817472,1.8148755489554136
8,SAC,1.0,1.0,-559.5061945376691,97.90083939805406,1.8878338387884923
8,EGP,1.0,1.0,-476.6933626286373,64.52585743501866,1.8145599635582297
8,FPRL,1.0,1.0,-888.571959034524,200.32852741168549,1.7849896836040484
8,ICRL,1.0,1.0,-476.6933626286373,64.52585743501866,1.8145599635582297
9,PPO,1.0,1.0,-487.7857712421825,81.71279206540952,1.848348104039267
9,SAC,1.0,1.0,-630.2963157354075,88.84751285067627,1.9216504804023935
9,EGP,1.0,1.0,-493.1127457713054,81.60039708404884,1.848699696086427
9,FPRL,1.0,1.0,-873.1411887997032,206.58454377214576,1.8368553295659442
9,ICRL,1.0,1.0,-493.1127457713054,81.60039708404884,1.848699696086427
10,PPO,1.0,1.0,-539.5317573153412,120.50836171682421,1.8752943079077429
10,SAC,1.0,1.0,-653.5760299356566,169.0870373050607,1.8822747055144717
10,EGP,1.0,1.0,-544.790521205819,123.92526692217326,1.8757383353054842
10,FPRL,1.0,1.0,-937.0825315039597,209.55196919227527,1.8660188015191868
10,ICRL,1.0,1.0,-544.790521205819,123.92526692217326,1.8757383353054842
11,PPO,1.0,1.0,-692.201901197339,151.68155377076877,1.836239883424614
11,SAC,1.0,1.0,-509.5958877498701,74.26229699378972,1.8350886184041215
11,EGP,1.0,1.0,-819.0200180979763,167.1075863272528,1.831349014043808
11,FPRL,1.0,1.0,-1066.1151158695982,244.61042510603943,1.819555149445691
11,ICRL,1.0,1.0,-819.0200180979763,167.1075863272528,1.831349014043808
12,PPO,1.0,1.0,-567.08801520772,132.53349864526368,1.850265154371899
12,SAC,1.0,1.0,-864.290068336694,218.30789218174922,1.9482048080789465
12,EGP,1.0,1.0,-559.2723581479073,125.50904329409103,1.8758761385419678
12,FPRL,1.0,1.0,-874.973080192022,196.35965246848613,1.8470236778627802
12,ICRL,1.0,1.0,-559.2723581479073,125.50904329409103,1.8758761385419678
13,PPO,1.0,1.0,-506.0554144906597,87.86231044278058,1.877473518739865
13,SAC,1.0,1.0,-703.0685164209962,153.22760962234892,1.8888547073913515
13,EGP,1.0,1.0,-520.0573285718947,87.35489418156321,1.8782073733003273
13,FPRL,1.0,1.0,-823.6484187287838,207.99066281316817,1.872838886821222
13,ICRL,1.0,1.0,-520.0573285718947,87.35489418156321,1.8782073733003273
14,PPO,1.0,1.0,-548.7013662297222,98.3188983786282,1.8848494777780385
14,SAC,1.0,1.0,-576.1457488251903,81.94264029943608,1.8865225809764476
14,EGP,1.0,1.0,-547.6587671708104,97.118944496344,1.8846005460729083
14,FPRL,1.0,1.0,-880.0475553855363,224.67564838545428,1.8678976197919301
14,ICRL,1.0,1.0,-547.6587671708104,97.118944496344,1.8846005460729083
15,PPO,1.0,1.0,-686.3135768476103,142.84136297572812,1.9115808933765013
15,SAC,1.0,1.0,-672.436586771747,164.67707437206636,1.862129870357533
15,EGP,1.0,1.0,-720.3776856695463,157.0170132590756,1.9192899259660512
15,FPRL,1.0,1.0,-982.0253223191178,222.67133862972872,1.9086948901979677
15,ICRL,1.0,1.0,-720.3776856695463,157.0170132590756,1.9192899259660512
16,PPO,1.0,1.0,-538.9517078927553,67.40032597261842,1.9027508294037592
16,SAC,1.0,1.0,-776.2924701786201,222.72848992828617,1.8714694641630656
16,EGP,1.0,1.0,-556.4828591003966,81.39340365880771,1.9010145779122267
16,FPRL,1.0,1.0,-814.107253923479,130.05690787770644,1.8923672645274667
16,ICRL,1.0,1.0,-556.4828591003966,81.39340365880771,1.9010145779122267
17,PPO,1.0,1.0,-568.5744776002227,98.1319108870861,1.824162217919184
17,SAC,1.0,1.0,-534.0170103493319,83.3107954418142,1.8714224534321537
