seed,algo,n_agents,beta,gamma,avg_reward,collapse_count,final_resource,reward_std
45,FPRL,5,0.3,2.0,-5.448004508136921,300,0.0,0.10547846379660218
46,PPO,5,0.3,2.0,-70.01456285033986,1,0.9097415651101406,1.1707932076971492
46,EGP,5,0.3,2.0,-70.01456285033986,1,0.9097415651101406,1.1707932076971492
46,FPRL,5,0.3,2.0,-5.447475629726969,300,0.0,0.12879999044149107
47,PPO,5,0.3,2.0,-69.78867809985836,5,0.9205974913643304,1.1706316320517678
47,EGP,5,0.3,2.0,-69.78867809985836,5,0.9205974913643304,1.1706316320517678
47,FPRL,5,0.3,2.0,-5.495474606469496,300,0.0,0.14750876318899273
48,PPO,5,0.3,2.0,-70.16197439518693,1,0.9385166078740648,1.1320953189257819
48,EGP,5,0.3,2.0,-70.16197439518693,1,0.9385166078740648,1.1320953189257819
48,FPRL,5,0.3,2.0,-5.47073127911082,300,0.0,0.1495763921188916
49,PPO,5,0.3,2.0,-70.32297744639756,1,0.9288778068094522,1.3469753884442572
49,EGP,5,0.3,2.0,-70.32297744639756,1,0.9288778068094522,1.3469753884442572
49,FPRL,5,0.3,2.0,-5.442775368789126,300,0.04531249083578588,0.11770318531384583
50,PPO,5,0.3,2.0,-70.37931095749767,1,0.8962706870240869,1.320470905615382
50,EGP,5,0.3,2.0,-70.37931095749767,1,0.8962706870240869,1.320470905615382
50,FPRL,5,0.3,2.0,-5.4658584131083146,300,0.0,0.16719634713568624
1,PPO,5,0.5,0.5,-19.86592914363494,1,0.937711598294653,0.2257016975439078
1,EGP,5,0.5,0.5,-19.86592914363494,1,0.937711598294653,0.2257016975439078
1,FPRL,5,0.5,0.5,-4.985029247356484,300,0.0,0.03607397362996118
2,PPO,5,0.5,0.5,-19.882778874430628,3,0.9827408491880832,0.23283001907860473
2,EGP,5,0.5,0.5,-19.882778874430628,3,0.9827408491880832,0.23283001907860473
2,FPRL,5,0.5,0.5,-4.97523192151025,300,0.0,0.033086468743230145
3,PPO,5,0.5,0.5,-19.898259190377804,5,0.9379247382020539,0.19904445672181417
3,EGP,5,0.5,0.5,-19.898259190377804,5,0.9379247382020539,0.19904445672181417
3,FPRL,5,0.5,0.5,-4.979796346070597,300,0.0,0.040573114437071976
4,PPO,5,0.5,0.5,-19.856578066072448,1,0.9538410143731615,0.2176943093137673
4,EGP,5,0.5,0.5,-19.856578066072448,1,0.9538410143731615,0.2176943093137673
4,FPRL,5,0.5,0.5,-4.978583471487969,300,0.0,0.03510619151244787
5,PPO,5,0.5,0.5,-19.895455577171525,1,0.9584176721679541,0.2158632651304254
5,EGP,5,0.5,0.5,-19.895455577171525,1,0.9584176721679541,0.2158632651304254
5,FPRL,5,0.5,0.5,-4.979139340689847,300,0.026323936218986238,0.029876439953652613
6,PPO,5,0.5,0.5,-19.857775748688752,2,0.9831656640383708,0.266873292467279
6,EGP,5,0.5,0.5,-19.857775748688752,2,0.9831656640383708,0.266873292467279
6,FPRL,5,0.5,0.5,-4.981817701784539,300,0.0,0.03711773383411424
7,PPO,5,0.5,0.5,-19.865571720720666,1,0.923192469069875,0.19916450038664105
7,EGP,5,0.5,0.5,-19.865571720720666,1,0.923192469069875,0.19916450038664105
7,FPRL,5,0.5,0.5,-4.978253118588977,300,0.0,0.033566592911919
8,PPO,5,0.5,0.5,-19.814805443166055,1,0.8909599614333206,0.23662003368738252
8,EGP,5,0.5,0.5,-19.814805443166055,1,0.8909599614333206,0.23662003368738252
8,FPRL,5,0.5,0.5,-4.986512514442372,300,0.02499997615814209,0.03344917242475718
9,PPO,5,0.5,0.5,-19.871044799167166,3,0.9475957555827703,0.23228323824013064
9,EGP,5,0.5,0.5,-19.871044799167166,3,0.9475957555827703,0.23228323824013064
9,FPRL,5,0.5,0.5,-4.9760381330345975,300,0.0,0.03538891717004521
10,PPO,5,0.5,0.5,-19.859421944831762,5,0.9446863600976191,0.22379778404889777
10,EGP,5,0.5,0.5,-19.859421944831762,5,0.9446863600976191,0.22379778404889777
10,FPRL,5,0.5,0.5,-4.9798628617375895,300,0.02499997615814209,0.03863661020583903
11,PPO,5,0.5,0.5,-19.797221172933533,2,0.9672158514520732,0.23850010648760916
11,EGP,5,0.5,0.5,-19.797221172933533,2,0.9672158514520732,0.23850010648760916
11,FPRL,5,0.5,0.5,-4.970580041477777,300,0.0,0.03382408914016246
12,PPO,5,0.5,0.5,-19.83111148830456,2,0.9513739247354845,0.23519814487047438
12,EGP,5,0.5,0.5,-19.83111148830456,2,0.9513739247354845,0.23519814487047438
12,FPRL,5,0.5,0.5,-4.9798625638308165,300,0.0,0.03300308815458423
13,PPO,5,0.5,0.5,-19.856294183819323,3,0.9597817147311175,0.20355837114606665
13,EGP,5,0.5,0.5,-19.856294183819323,3,0.9597817147311175,0.20355837114606665
13,FPRL,5,0.5,0.5,-4.975573390062919,300,0.0,0.03518813183444508
14,PPO,5,0.5,0.5,-19.84604617119844,1,0.9782781021592634,0.21214314133616233
14,EGP,5,0.5,0.5,-19.84604617119844,1,0.9782781021592634,0.21214314133616233
14,FPRL,5,0.5,0.5,-4.9807335299071,300,0.0,0.03237107987665756
15,PPO,5,0.5,0.5,-19.84725695416682,2,0.9705707266347678,0.22752382610098582
15,EGP,5,0.5,0.5,-19.84725695416682,2,0.9705707266347678,0.22752382610098582
15,FPRL,5,0.5,0.5,-4.977050223306509,300,0.0,0.039398586298044075
16,PPO,5,0.5,0.5,-19.8595824582791,1,0.951170347532537,0.19886077096782723
16,EGP,5,0.5,0.5,-19.8595824582791,1,0.951170347532537,0.19886077096782723
16,FPRL,5,0.5,0.5,-4.967715125567234,300,0.0,0.03755513723312996
17,PPO,5,0.5,0.5,-19.88998746843222,2,0.955138330621682,0.23777635121294716
17,EGP,5,0.5,0.5,-19.88998746843222,2,0.955138330621682,0.23777635121294716
17,FPRL,5,0.5,0.5,-4.980508346564747,300,0.0,0.035953962162182815
18,PPO,5,0.5,0.5,-19.841176998628836,1,0.9744167042303553,0.2328024227341207
18,EGP,5,0.5,0.5,-19.841176998628836,1,0.9744167042303553,0.2328024227341207
18,FPRL,5,0.5,0.5,-4.985579781478916,300,0.0,0.038660374591868066
19,PPO,5,0.5,0.5,-19.842630825333778,3,0.9612906776490185,0.25193814400650894
19,EGP,5,0.5,0.5,-19.842630825333778,3,0.9612906776490185,0.25193814400650894
19,FPRL,5,0.5,0.5,-4.982466609944579,300,0.02499997615814209,0.033506859437252914
20,PPO,5,0.5,0.5,-19.880123817929807,1,0.9511725302615328,0.23384011090362103
20,EGP,5,0.5,0.5,-19.880123817929807,1,0.9511725302615328,0.23384011090362103
20,FPRL,5,0.5,0.5,-4.980180079530877,300,0.004138969664943204,0.03864979747050584
21,PPO,5,0.5,0.5,-19.812534507243427,3,0.9041751983981744,0.2400321457743764
21,EGP,5,0.5,0.5,-19.812534507243427,3,0.9041751983981744,0.2400321457743764
21,FPRL,5,0.5,0.5,-4.980901829015484,300,0.0,0.033982505512462825
22,PPO,5,0.5,0.5,-19.849560789310722,10,0.9197196991512252,0.2027501245636372
22,EGP,5,0.5,0.5,-19.849560789310722,10,0.9197196991512252,0.2027501245636372
22,FPRL,5,0.5,0.5,-4.979777969755676,300,0.0025930083614795763,0.03254866919362709
23,PPO,5,0.5,0.5,-19.871496133602378,3,0.9640161259351437,0.2467449333682263
23,EGP,5,0.5,0.5,-19.871496133602378,3,0.9640161259351437,0.2467449333682263
23,FPRL,5,0.5,0.5,-4.987728667689074,300,0.0,0.028185085473502902
24,PPO,5,0.5,0.5,-19.889935299119532,1,0.983573742815067,0.23545770846046032
24,EGP,5,0.5,0.5,-19.889935299119532,1,0.983573742815067,0.23545770846046032
24,FPRL,5,0.5,0.5,-4.97537225624625,300,0.033637940883636475,0.03204670355118218
25,PPO,5,0.5,0.5,-19.845669848188074,2,0.9388006907450062,0.22327984529120784
25,EGP,5,0.5,0.5,-19.845669848188074,2,0.9388006907450062,0.22327984529120784
25,FPRL,5,0.5,0.5,-4.983111502002684,300,0.02499997615814209,0.040917964845625154
26,PPO,5,0.5,0.5,-19.896229828722475,2,0.9467261446889207,0.20493296629790253
26,EGP,5,0.5,0.5,-19.896229828722475,2,0.9467261446889207,0.20493296629790253
26,FPRL,5,0.5,0.5,-4.984979871954283,300,0.0,0.03179606390035288
27,PPO,5,0.5,0.5,-19.821879317817885,1,0.9314821812558715,0.234770322631727
27,EGP,5,0.5,0.5,-19.821879317817885,1,0.9314821812558715,0.234770322631727
27,FPRL,5,0.5,0.5,-4.981686125346175,300,0.0,0.030713229486915634
28,PPO,5,0.5,0.5,-19.82996916317986,1,0.9443156130620287,0.21184587425829798
28,EGP,5,0.5,0.5,-19.82996916317986,1,0.9443156130620287,0.21184587425829798
28,FPRL,5,0.5,0.5,-4.98444287888921,300,0.0,0.03383868642141166
29,PPO,5,0.5,0.5,-19.829696748636117,6,0.9619041757249339,0.26480392108241213
29,EGP,5,0.5,0.5,-19.829696748636117,6,0.9619041757249339,0.26480392108241213
29,FPRL,5,0.5,0.5,-4.976637899769093,300,0.047962231326856855,0.029094272868376677
30,PPO,5,0.5,0.5,-19.89170540679522,1,0.9340971520244131,0.2250311454506412
30,EGP,5,0.5,0.5,-19.89170540679522,1,0.9340971520244131,0.2250311454506412
30,FPRL,5,0.5,0.5,-4.97684330761062,300,0.02499997615814209,0.03632179321674542
31,PPO,5,0.5,0.5,-19.836300376121983,3,0.9721771295912629,0.2295326443994813
31,EGP,5,0.5,0.5,-19.836300376121983,3,0.9721771295912629,0.2295326443994813
31,FPRL,5,0.5,0.5,-4.98012439248772,300,0.0,0.038548686409294826
32,PPO,5,0.5,0.5,-19.85984819634229,2,0.948150044314332,0.19274159847497813
32,EGP,5,0.5,0.5,-19.85984819634229,2,0.948150044314332,0.19274159847497813
32,FPRL,5,0.5,0.5,-4.983201078945707,300,0.0,0.03199098310080038
33,PPO,5,0.5,0.5,-19.84634549105544,3,0.9571389454732452,0.25557447805193817
33,EGP,5,0.5,0.5,-19.84634549105544,3,0.9571389454732452,0.25557447805193817
33,FPRL,5,0.5,0.5,-4.986819978825877,300,0.0,0.032168775606285165
34,PPO,5,0.5,0.5,-19.879388545543403,2,0.9438823502359462,0.20814768909981943
34,EGP,5,0.5,0.5,-19.879388545543403,2,0.9438823502359462,0.20814768909981943
34,FPRL,5,0.5,0.5,-4.977640216508995,300,0.0,0.031233917914675904
35,PPO,5,0.5,0.5,-19.879866438335476,2,0.9274864436287119,0.19269318551122086
35,EGP,5,0.5,0.5,-19.879866438335476,2,0.9274864436287119,0.19269318551122086
35,FPRL,5,0.5,0.5,-4.98972674248168,300,0.0,0.04118945426588212
36,PPO,5,0.5,0.5,-19.907581492832517,3,0.9621729803390876,0.23429956948553676
36,EGP,5,0.5,0.5,-19.907581492832517,3,0.9621729803390876,0.23429956948553676
36,FPRL,5,0.5,0.5,-4.974940795892762,300,0.0,0.03449062094664805
37,PPO,5,0.5,0.5,-19.840743319941424,3,0.9543722518160618,0.19900507865467448
37,EGP,5,0.5,0.5,-19.840743319941424,3,0.9543722518160618,0.19900507865467448
37,FPRL,5,0.5,0.5,-4.979150513268596,300,0.0,0.033922830554970446
38,PPO,5,0.5,0.5,-19.79970728763637,1,0.9435075120324575,0.1924632166527512
38,EGP,5,0.5,0.5,-19.79970728763637,1,0.9435075120324575,0.1924632166527512
38,FPRL,5,0.5,0.5,-4.976297419242438,300,0.0,0.027389367560802375
39,PPO,5,0.5,0.5,-19.843020457138678,5,0.9573129382029458,0.2441182342723543
39,EGP,5,0.5,0.5,-19.843020457138678,5,0.9573129382029458,0.2441182342723543
39,FPRL,5,0.5,0.5,-4.978488712622715,300,0.0,0.03252905304987941
40,PPO,5,0.5,0.5,-19.87672543783517,3,0.9635137451453042,0.24445776013658396
40,EGP,5,0.5,0.5,-19.87672543783517,3,0.9635137451453042,0.24445776013658396
40,FPRL,5,0.5,0.5,-4.977519565253673,300,0.0,0.03121835829264889
41,PPO,5,0.5,0.5,-19.886603588585057,1,0.9695229676048667,0.2035152205000535
41,EGP,5,0.5,0.5,-19.886603588585057,1,0.9695229676048667,0.2035152205000535
41,FPRL,5,0.5,0.5,-4.982690061939407,300,0.0,0.03179758518502466
42,PPO,5,0.5,0.5,-19.840618578155727,5,0.9460439212286299,0.22424919405261917
42,EGP,5,0.5,0.5,-19.840618578155727,5,0.9460439212286299,0.22424919405261917
42,FPRL,5,0.5,0.5,-4.987012481364445,300,0.0,0.03928407928118629
43,PPO,5,0.5,0.5,-19.896145608541456,3,0.9584372638565148,0.21609942260739431
43,EGP,5,0.5,0.5,-19.896145608541456,3,0.9584372638565148,0.21609942260739431
43,FPRL,5,0.5,0.5,-4.975269761072116,300,0.0,0.0318253759950679
44,PPO,5,0.5,0.5,-19.884063433152033,2,0.9637310210035862,0.19759855218970782
44,EGP,5,0.5,0.5,-19.884063433152033,2,0.9637310210035862,0.19759855218970782
44,FPRL,5,0.5,0.5,-4.978149049547437,300,0.02499997615814209,0.03230231407163912
45,PPO,5,0.5,0.5,-19.854214280142752,3,0.9743911873712635,0.21123106168884548
45,EGP,5,0.5,0.5,-19.854214280142752,3,0.9743911873712635,0.21123106168884548
45,FPRL,5,0.5,0.5,-4.979767815608666,300,0.02499997615814209,0.03902122671669868
46,PPO,5,0.5,0.5,-19.83971153948867,3,0.9618170393121256,0.19386373860855471
46,EGP,5,0.5,0.5,-19.83971153948867,3,0.9618170393121256,0.19386373860855471
46,FPRL,5,0.5,0.5,-4.971312288176473,300,0.0,0.03613751683412444
47,PPO,5,0.5,0.5,-19.80942443059994,2,0.9634549508679702,0.21094438763600248
47,EGP,5,0.5,0.5,-19.80942443059994,2,0.9634549508679702,0.21094438763600248
47,FPRL,5,0.5,0.5,-4.98109399773234,300,0.02499997615814209,0.0310288417529946
48,PPO,5,0.5,0.5,-19.85885118336217,2,0.9740347656102457,0.18849634735845203
48,EGP,5,0.5,0.5,-19.85885118336217,2,0.9740347656102457,0.18849634735845203
48,FPRL,5,0.5,0.5,-4.973796100133611,300,0.02499997615814209,0.040280383210077944
49,PPO,5,0.5,0.5,-19.89296397933397,1,0.9671075500019647,0.23855856029741138
49,EGP,5,0.5,0.5,-19.89296397933397,1,0.9671075500019647,0.23855856029741138
49,FPRL,5,0.5,0.5,-4.982170860407567,300,0.0,0.033155393774298034
50,PPO,5,0.5,0.5,-19.904532503853282,1,0.9318748028785294,0.23261508507311787
50,EGP,5,0.5,0.5,-19.904532503853282,1,0.9318748028785294,0.23261508507311787
50,FPRL,5,0.5,0.5,-4.976150477933391,300,0.0,0.03448757207742255
1,PPO,5,0.5,1.0,-40.52864649309486,1,0.937711598294653,0.413484000987394
1,EGP,5,0.5,1.0,-40.52864649309486,1,0.937711598294653,0.413484000987394
1,FPRL,5,0.5,1.0,-5.137807353846904,300,0.0,0.06428964181790443
2,PPO,5,0.5,1.0,-40.55964025218195,3,0.9827408491880832,0.4266386849849294
2,EGP,5,0.5,1.0,-40.55964025218195,3,0.9827408491880832,0.4266386849849294
2,FPRL,5,0.5,1.0,-5.132940507983221,300,0.0,0.06703890997420044
3,PPO,5,0.5,1.0,-40.58807723314868,5,0.9379247382020539,0.3646282347275623
3,EGP,5,0.5,1.0,-40.58807723314868,5,0.9379247382020539,0.3646282347275623
3,FPRL,5,0.5,1.0,-5.140985391712557,300,0.0,0.07069403519159528
4,PPO,5,0.5,1.0,-40.51154805460974,1,0.9538410143731615,0.3987438040189526
4,EGP,5,0.5,1.0,-40.51154805460974,1,0.9538410143731615,0.3987438040189526
4,FPRL,5,0.5,1.0,-5.135783246174124,300,0.0,0.06600761425304169
5,PPO,5,0.5,1.0,-40.58258387829584,1,0.9584176721679541,0.3959930149389684
5,EGP,5,0.5,1.0,-40.58258387829584,1,0.9584176721679541,0.3959930149389684
5,FPRL,5,0.5,1.0,-5.128823712020607,300,0.026323936218986238,0.05327489244104926
6,PPO,5,0.5,1.0,-40.513661404352405,2,0.9831656640383708,0.48902705303669247
6,EGP,5,0.5,1.0,-40.513661404352405,2,0.9831656640383708,0.48902705303669247
6,FPRL,5,0.5,1.0,-5.141357008317763,300,0.0,0.06508263381542907
7,PPO,5,0.5,1.0,-40.5279776911887,1,0.923192469069875,0.36479397232850047
7,EGP,5,0.5,1.0,-40.5279776911887,1,0.923192469069875,0.36479397232850047
7,FPRL,5,0.5,1.0,-5.133078284647764,300,0.0,0.05380269144066849
8,PPO,5,0.5,1.0,-40.435066026639014,1,0.8909599614333206,0.43381801984434654
8,EGP,5,0.5,1.0,-40.435066026639014,1,0.8909599614333206,0.43381801984434654
8,FPRL,5,0.5,1.0,-5.1385096288291665,300,0.02499997615814209,0.06339491616442268
9,PPO,5,0.5,1.0,-40.538009421742494,3,0.9475957555827703,0.42578139574248625
9,EGP,5,0.5,1.0,-40.538009421742494,3,0.9475957555827703,0.42578139574248625
9,FPRL,5,0.5,1.0,-5.125068806928612,300,0.0,0.05050529324923351
10,PPO,5,0.5,1.0,-40.51685824428509,5,0.9446863600976191,0.4101749044393891
10,EGP,5,0.5,1.0,-40.51685824428509,5,0.9446863600976191,0.4101749044393891
10,FPRL,5,0.5,1.0,-5.137694090554781,300,0.02499997615814209,0.0641362604259593
11,PPO,5,0.5,1.0,-40.40232661298127,2,0.9672158514520732,0.4373681649227842
11,EGP,5,0.5,1.0,-40.40232661298127,2,0.9672158514520732,0.4373681649227842
11,FPRL,5,0.5,1.0,-5.125936186046706,300,0.0,0.05109734686780991
12,PPO,5,0.5,1.0,-40.46470605854683,2,0.9513739247354845,0.4310547382546938
12,EGP,5,0.5,1.0,-40.46470605854683,2,0.9513739247354845,0.4310547382546938
12,FPRL,5,0.5,1.0,-5.141789366790911,300,0.0,0.05872127894772986
13,PPO,5,0.5,1.0,-40.51080874987137,3,0.9597817147311175,0.37302794120691607
13,EGP,5,0.5,1.0,-40.51080874987137,3,0.9597817147311175,0.37302794120691607
13,FPRL,5,0.5,1.0,-5.129634541893749,300,0.0,0.054139178404865096
14,PPO,5,0.5,1.0,-40.49204610346193,1,0.9782781021592634,0.3892824914002003
14,EGP,5,0.5,1.0,-40.49204610346193,1,0.9782781021592634,0.3892824914002003
14,FPRL,5,0.5,1.0,-5.135191171571789,300,0.0,0.05848681721631001
15,PPO,5,0.5,1.0,-40.49507637081853,2,0.9705707266347678,0.4171288527119031
15,EGP,5,0.5,1.0,-40.49507637081853,2,0.9705707266347678,0.4171288527119031
15,FPRL,5,0.5,1.0,-5.1358040185882485,300,0.0,0.07157757933589139
16,PPO,5,0.5,1.0,-40.51724250054338,1,0.951170347532537,0.36441092962528654
16,EGP,5,0.5,1.0,-40.51724250054338,1,0.951170347532537,0.36441092962528654
16,FPRL,5,0.5,1.0,-5.122487514936695,300,0.0,0.04890569980452941
17,PPO,5,0.5,1.0,-40.57309702667503,2,0.955138330621682,0.4360202197331028
17,EGP,5,0.5,1.0,-40.57309702667503,2,0.955138330621682,0.4360202197331028
17,FPRL,5,0.5,1.0,-5.128592024216554,300,0.0,0.07718292421720549
18,PPO,5,0.5,1.0,-40.48339629008671,1,0.9744167042303553,0.426736306664596
18,EGP,5,0.5,1.0,-40.48339629008671,1,0.9744167042303553,0.426736306664596
18,FPRL,5,0.5,1.0,-5.140436116014234,300,0.0,0.07625934941398385
19,PPO,5,0.5,1.0,-40.48626197967501,3,0.9612906776490185,0.4619450677832668
19,EGP,5,0.5,1.0,-40.48626197967501,3,0.9612906776490185,0.4619450677832668
19,FPRL,5,0.5,1.0,-5.135298946877116,300,0.02499997615814209,0.06270383938543166
20,PPO,5,0.5,1.0,-40.5548656478683,1,0.9511725302615328,0.428537315919836
20,EGP,5,0.5,1.0,-40.5548656478683,1,0.9511725302615328,0.428537315919836
20,FPRL,5,0.5,1.0,-5.13519526036863,300,0.004138969664943204,0.059010694709587364
21,PPO,5,0.5,1.0,-40.43097404271681,3,0.9041751983981744,0.43979700369680486
21,EGP,5,0.5,1.0,-40.43097404271681,3,0.9041751983981744,0.43979700369680486
21,FPRL,5,0.5,1.0,-5.13296539758106,300,0.0,0.0602130319562224
22,PPO,5,0.5,1.0,-40.498862206180824,10,0.9197196991512252,0.3717483074893057
22,EGP,5,0.5,1.0,-40.498862206180824,10,0.9197196991512252,0.3717483074893057
22,FPRL,5,0.5,1.0,-5.131369188602658,300,0.0025930083614795763,0.05283473491889442
23,PPO,5,0.5,1.0,-40.53879539648928,3,0.9640161259351437,0.45222891730811043
23,EGP,5,0.5,1.0,-40.53879539648928,3,0.9640161259351437,0.45222891730811043
23,FPRL,5,0.5,1.0,-5.150245530207198,300,0.0,0.0614507095683572
24,PPO,5,0.5,1.0,-40.572728574543646,1,0.983573742815067,0.4311283175022926
24,EGP,5,0.5,1.0,-40.572728574543646,1,0.983573742815067,0.4311283175022926
24,FPRL,5,0.5,1.0,-5.130639361332411,300,0.033637940883636475,0.056666199082205895
25,PPO,5,0.5,1.0,-40.49134478666415,2,0.9388006907450062,0.4091626424223702
25,EGP,5,0.5,1.0,-40.49134478666415,2,0.9388006907450062,0.4091626424223702
25,FPRL,5,0.5,1.0,-5.1477921573241705,300,0.02499997615814209,0.07315149030872785
26,PPO,5,0.5,1.0,-40.58421346941681,2,0.9467261446889207,0.37537430221194074
26,EGP,5,0.5,1.0,-40.58421346941681,2,0.9467261446889207,0.37537430221194074
26,FPRL,5,0.5,1.0,-5.137950547634439,300,0.0,0.05580738142645921
27,PPO,5,0.5,1.0,-40.44803164111729,1,0.9314821812558715,0.4301530040682466
27,EGP,5,0.5,1.0,-40.44803164111729,1,0.9314821812558715,0.4301530040682466
27,FPRL,5,0.5,1.0,-5.13746662031638,300,0.0,0.05727480981101016
28,PPO,5,0.5,1.0,-40.46268969270285,1,0.9443156130620287,0.3880347993983726
28,EGP,5,0.5,1.0,-40.46268969270285,1,0.9443156130620287,0.3880347993983726
28,FPRL,5,0.5,1.0,-5.1412729868817975,300,0.0,0.06689004579408618
29,PPO,5,0.5,1.0,-40.462150721491845,6,0.9619041757249339,0.4855338638232388
29,EGP,5,0.5,1.0,-40.462150721491845,6,0.9619041757249339,0.4855338638232388
29,FPRL,5,0.5,1.0,-5.129639396552266,300,0.047962231326856855,0.054732392817505804
30,PPO,5,0.5,1.0,-40.57617483744683,1,0.9340971520244131,0.41266380374783146
30,EGP,5,0.5,1.0,-40.57617483744683,1,0.9340971520244131,0.41266380374783146
30,FPRL,5,0.5,1.0,-5.127135710483128,300,0.02499997615814209,0.06066001727507245
31,PPO,5,0.5,1.0,-40.47446841727101,3,0.9721771295912629,0.42079649491299514
31,EGP,5,0.5,1.0,-40.47446841727101,3,0.9721771295912629,0.42079649491299514
31,FPRL,5,0.5,1.0,-5.137685722012931,300,0.0,0.07796489189064632
32,PPO,5,0.5,1.0,-40.51734397457697,2,0.948150044314332,0.35323023653460356
32,EGP,5,0.5,1.0,-40.51734397457697,2,0.948150044314332,0.35323023653460356
32,FPRL,5,0.5,1.0,-5.139092147703209,300,0.0,0.06097164315502081
33,PPO,5,0.5,1.0,-40.49291240879703,3,0.9571389454732452,0.4684839866093202
33,EGP,5,0.5,1.0,-40.49291240879703,3,0.9571389454732452,0.4684839866093202
33,FPRL,5,0.5,1.0,-5.137781380381036,300,0.0,0.05178746585004028
34,PPO,5,0.5,1.0,-40.55359580687458,2,0.9438823502359462,0.3814742351166584
34,EGP,5,0.5,1.0,-40.55359580687458,2,0.9438823502359462,0.3814742351166584
34,FPRL,5,0.5,1.0,-5.126851782312151,300,0.0,0.05851056214563405
35,PPO,5,0.5,1.0,-40.554340793832864,2,0.9274864436287119,0.353347106397088
35,EGP,5,0.5,1.0,-40.554340793832864,2,0.9274864436287119,0.353347106397088
35,FPRL,5,0.5,1.0,-5.150911104051896,300,0.0,0.0796733007055372
36,PPO,5,0.5,1.0,-40.604913575452215,3,0.9621729803390876,0.4294327424245328
36,EGP,5,0.5,1.0,-40.604913575452215,3,0.9621729803390876,0.4294327424245328
36,FPRL,5,0.5,1.0,-5.1341231551083135,300,0.0,0.05396094165798128
37,PPO,5,0.5,1.0,-40.482545659144165,3,0.9543722518160618,0.3649746274991619
37,EGP,5,0.5,1.0,-40.482545659144165,3,0.9543722518160618,0.3649746274991619
37,FPRL,5,0.5,1.0,-5.136671213870155,300,0.0,0.05598126840628068
38,PPO,5,0.5,1.0,-40.40735470181998,1,0.9435075120324575,0.35250096547478516
38,EGP,5,0.5,1.0,-40.40735470181998,1,0.9435075120324575,0.35250096547478516
38,FPRL,5,0.5,1.0,-5.12642800306855,300,0.0,0.04769370779028797
39,PPO,5,0.5,1.0,-40.48680273211567,5,0.9573129382029458,0.44711359849442844
39,EGP,5,0.5,1.0,-40.48680273211567,5,0.9573129382029458,0.44711359849442844
39,FPRL,5,0.5,1.0,-5.139976745617493,300,0.0,0.0604564455776448
40,PPO,5,0.5,1.0,-40.548494860697275,3,0.9635137451453042,0.4482275077267953
40,EGP,5,0.5,1.0,-40.548494860697275,3,0.9635137451453042,0.4482275077267953
40,FPRL,5,0.5,1.0,-5.132874433259807,300,0.0,0.06276996054899296
41,PPO,5,0.5,1.0,-40.56677140969329,1,0.9695229676048667,0.3729149466657629
41,EGP,5,0.5,1.0,-40.56677140969329,1,0.9695229676048667,0.3729149466657629
41,FPRL,5,0.5,1.0,-5.137796959160739,300,0.0,0.05383042331555139
42,PPO,5,0.5,1.0,-40.48219353316462,5,0.9460439212286299,0.41106048637881726
42,EGP,5,0.5,1.0,-40.48219353316462,5,0.9460439212286299,0.41106048637881726
42,FPRL,5,0.5,1.0,-5.148101245411116,300,0.0,0.07013319670671736
43,PPO,5,0.5,1.0,-40.58396298768387,3,0.9584372638565148,0.3960485307228315
43,EGP,5,0.5,1.0,-40.58396298768387,3,0.9584372638565148,0.3960485307228315
43,FPRL,5,0.5,1.0,-5.131067823068131,300,0.0,0.06941764036163298
44,PPO,5,0.5,1.0,-40.56182583176994,2,0.9637310210035862,0.3621661892324986
44,EGP,5,0.5,1.0,-40.56182583176994,2,0.9637310210035862,0.3621661892324986
44,FPRL,5,0.5,1.0,-5.1260589768252345,300,0.02499997615814209,0.0509691036692449
45,PPO,5,0.5,1.0,-40.50729901226776,3,0.9743911873712635,0.38721165847798217
45,EGP,5,0.5,1.0,-40.50729901226776,3,0.9743911873712635,0.38721165847798217
45,FPRL,5,0.5,1.0,-5.135712276641478,300,0.02499997615814209,0.062437231594698064
46,PPO,5,0.5,1.0,-40.48079380493007,3,0.9618170393121256,0.3555042030984918
46,EGP,5,0.5,1.0,-40.48079380493007,3,0.9618170393121256,0.3555042030984918
46,FPRL,5,0.5,1.0,-5.1273684575237475,300,0.0,0.0582037890049734
47,PPO,5,0.5,1.0,-40.425130229133956,2,0.9634549508679702,0.3865296067283617
47,EGP,5,0.5,1.0,-40.425130229133956,2,0.9634549508679702,0.3865296067283617
47,FPRL,5,0.5,1.0,-5.13297834099688,300,0.02499997615814209,0.049432481374502985
48,PPO,5,0.5,1.0,-40.515268697098016,2,0.9740347656102457,0.3456251619188794
48,EGP,5,0.5,1.0,-40.515268697098016,2,0.9740347656102457,0.3456251619188794
48,FPRL,5,0.5,1.0,-5.124961905055005,300,0.02499997615814209,0.06472269697805816
49,PPO,5,0.5,1.0,-40.57845084004234,1,0.9671075500019647,0.4369966176083692
49,EGP,5,0.5,1.0,-40.57845084004234,1,0.9671075500019647,0.4369966176083692
49,FPRL,5,0.5,1.0,-5.129970117885444,300,0.0,0.059201995552018674
50,PPO,5,0.5,1.0,-40.59968959059293,1,0.9318748028785294,0.4263237966706283
50,EGP,5,0.5,1.0,-40.59968959059293,1,0.9318748028785294,0.4263237966706283
50,FPRL,5,0.5,1.0,-5.126050317316963,300,0.0,0.05942741290245654
1,PPO,5,0.5,2.0,-81.85408119201468,1,0.937711598294653,0.7890525022562581
