seed,algo,n_agents,avg_reward,reward_std,collapse_count,final_resource
41,PPO,5,-40.56677140969329,0.3729149466657629,1,0.9695229676048667
41,SAC,5,-5.134016755810626,0.06674629720090648,300,0.0
41,EGP,5,-40.56677140969329,0.3729149466657629,1,0.9695229676048667
41,FPRL,5,-5.137796959160739,0.05383042331555139,300,0.0
41,ICRL,5,-40.56677140969329,0.3729149466657629,1,0.9695229676048667
42,PPO,5,-40.48219353316462,0.41106048637881726,5,0.9460439212286299
42,SAC,5,-5.140509166160038,0.08001088254177836,300,0.0
42,EGP,5,-40.48219353316462,0.41106048637881726,5,0.9460439212286299
42,FPRL,5,-5.148101245411116,0.07013319670671736,300,0.0
42,ICRL,5,-40.48219353316462,0.41106048637881726,5,0.9460439212286299
43,PPO,5,-40.58396298768387,0.3960485307228315,3,0.9584372638565148
43,SAC,5,-5.123888551807914,0.05429441556387465,300,0.0
43,EGP,5,-40.58396298768387,0.3960485307228315,3,0.9584372638565148
43,FPRL,5,-5.131067823068131,0.06941764036163298,300,0.0
43,ICRL,5,-40.58396298768387,0.3960485307228315,3,0.9584372638565148
44,PPO,5,-40.56182583176994,0.3621661892324986,2,0.9637310210035862
44,SAC,5,-5.123829489414185,0.05076085819331464,300,0.02499997615814209
44,EGP,5,-40.56182583176994,0.3621661892324986,2,0.9637310210035862
44,FPRL,5,-5.1260589768252345,0.0509691036692449,300,0.02499997615814209
44,ICRL,5,-40.56182583176994,0.3621661892324986,2,0.9637310210035862
45,PPO,5,-40.50729901226776,0.38721165847798217,3,0.9743911873712635
45,SAC,5,-5.1343005928136085,0.0622391094465788,300,0.022087118740218736
45,EGP,5,-40.50729901226776,0.38721165847798217,3,0.9743911873712635
45,FPRL,5,-5.135712276641478,0.062437231594698064,300,0.02499997615814209
45,ICRL,5,-40.50729901226776,0.38721165847798217,3,0.9743911873712635
46,PPO,5,-40.48079380493007,0.3555042030984918,3,0.9618170393121256
46,SAC,5,-5.127649001131439,0.053603524368190957,300,0.0
46,EGP,5,-40.48079380493007,0.3555042030984918,3,0.9618170393121256
46,FPRL,5,-5.1273684575237475,0.0582037890049734,300,0.0
46,ICRL,5,-40.48079380493007,0.3555042030984918,3,0.9618170393121256
47,PPO,5,-40.425130229133956,0.3865296067283617,2,0.9634549508679702
47,SAC,5,-5.141234828313333,0.06175545566645024,300,0.0
47,EGP,5,-40.425130229133956,0.3865296067283617,2,0.9634549508679702
47,FPRL,5,-5.13297834099688,0.049432481374502985,300,0.02499997615814209
47,ICRL,5,-40.425130229133956,0.3865296067283617,2,0.9634549508679702
48,PPO,5,-40.515268697098016,0.3456251619188794,2,0.9740347656102457
48,SAC,5,-5.141532821463188,0.06251828283805745,300,0.0
48,EGP,5,-40.515268697098016,0.3456251619188794,2,0.9740347656102457
48,FPRL,5,-5.124961905055005,0.06472269697805816,300,0.02499997615814209
48,ICRL,5,-40.515268697098016,0.3456251619188794,2,0.9740347656102457
49,PPO,5,-40.57845084004234,0.4369966176083692,1,0.9671075500019647
49,SAC,5,-5.149303815279158,0.06935338426467057,300,0.0
49,EGP,5,-40.57845084004234,0.4369966176083692,1,0.9671075500019647
49,FPRL,5,-5.129970117885444,0.059201995552018674,300,0.0
49,ICRL,5,-40.57845084004234,0.4369966176083692,1,0.9671075500019647
50,PPO,5,-40.59968959059293,0.4263237966706283,1,0.9318748028785294
50,SAC,5,-5.139657398427944,0.05842987465279182,300,0.02499997615814209
50,EGP,5,-40.59968959059293,0.4263237966706283,1,0.9318748028785294
50,FPRL,5,-5.126050317316963,0.05942741290245654,300,0.0
50,ICRL,5,-40.59968959059293,0.4263237966706283,1,0.9318748028785294
1,PPO,10,-32.626206468874535,0.5368059595981802,10,0.8968659450553915
1,SAC,10,-5.15039514101575,0.02041795142420066,300,0.0
1,EGP,10,-32.626206468874535,0.5368059595981802,10,0.8968659450553915
1,FPRL,10,-5.159529238596445,0.039968426670263416,300,0.0
1,ICRL,10,-32.626206468874535,0.5368059595981802,10,0.8968659450553915
2,PPO,10,-32.490697148586264,0.539301464989269,3,0.8954457089333177
2,SAC,10,-5.170943152027837,0.042929652214672646,300,0.01933586597442627
2,EGP,10,-32.490697148586264,0.539301464989269,3,0.8954457089333177
2,FPRL,10,-5.159541891105382,0.035070840680968905,300,0.0
2,ICRL,10,-32.490697148586264,0.539301464989269,3,0.8954457089333177
3,PPO,10,-32.40042343967439,0.4655012628541333,8,0.9156294429239443
